,Location,NFIA-Nuc_engagement
chr7_97104763_97104778,orientated upstream,0.84509804
chr12_103809826_103809841,orientated upstream,0.84509804
chr15_78272908_78272923,orientated upstream,0.84509804
chr19_16830861_16830876,orientated upstream,0.84509804
chr10_7354845_7354860,orientated upstream,0.84509804
chr3_149235047_149235062,orientated upstream,0.84509804
chr6_11120733_11120748,orientated upstream,0.84509804
chr5_121691799_121691814,orientated upstream,0.84509804
chr4_148057182_148057197,orientated upstream,0.84509804
chr1_182300053_182300068,orientated upstream,0.84509804
chr10_45487927_45487942,orientated upstream,0.84509804
chr19_8155053_8155068,orientated upstream,0.84509804
chr1_51072231_51072246,orientated upstream,0.84509804
chr19_51821244_51821259,orientated upstream,0.84509804
chr2_55097323_55097338,orientated upstream,0.84509804
chr8_71907209_71907224,orientated upstream,0.84509804
chr9_14391815_14391830,orientated upstream,0.84509804
chrX_129654994_129655009,orientated upstream,0.84509804
chrX_44946924_44946939,orientated upstream,0.84509804
chr3_193805611_193805626,orientated upstream,0.84509804
chr11_111911027_111911042,orientated upstream,0.84509804
chr12_69554024_69554039,orientated upstream,0.84509804
chr3_139016868_139016883,orientated upstream,0.84509804
chrX_53494641_53494656,orientated upstream,0.84509804
chr12_120093705_120093720,orientated upstream,0.84509804
chr3_119245935_119245950,orientated upstream,0.84509804
chr1_155884789_155884804,orientated upstream,0.84509804
chr11_62001859_62001874,orientated upstream,0.84509804
chr2_23404016_23404031,orientated upstream,0.84509804
chr9_122261780_122261795,orientated upstream,0.84509804
chr1_61497194_61497209,orientated upstream,0.84509804
chr1_80054395_80054410,orientated upstream,0.84509804
chr11_118919066_118919081,orientated upstream,0.84509804
chr11_57778686_57778701,orientated upstream,0.84509804
chr14_49946816_49946831,orientated upstream,0.84509804
chr17_50421994_50422009,orientated upstream,0.84509804
chr19_35346858_35346873,orientated upstream,0.84509804
chr4_88603153_88603168,orientated upstream,0.84509804
chr6_63612885_63612900,orientated upstream,0.84509804
chr9_113215315_113215330,orientated upstream,0.84509804
chr9_131618214_131618229,orientated upstream,0.84509804
chr1_167836440_167836455,orientated upstream,0.84509804
chr13_29465887_29465902,orientated upstream,0.84509804
chr16_74540819_74540834,orientated upstream,0.84509804
chr18_79405309_79405324,orientated upstream,0.84509804
chr2_112662886_112662901,orientated upstream,0.84509804
chr7_107142637_107142652,orientated upstream,0.84509804
chr8_116667161_116667176,orientated upstream,0.84509804
chrX_72247706_72247721,orientated upstream,0.84509804
chr1_92877972_92877987,orientated upstream,0.84509804
chr10_125148290_125148305,orientated upstream,0.84509804
chrX_66017083_66017098,orientated upstream,0.84509804
chr1_9890463_9890478,orientated upstream,0.84509804
chr13_38008827_38008842,orientated upstream,0.84509804
chr14_75496047_75496062,orientated upstream,0.84509804
chr17_38880478_38880493,orientated upstream,0.84509804
chr17_51118446_51118461,orientated upstream,0.84509804
chr2_167845269_167845284,orientated upstream,0.84509804
chr9_33552316_33552331,orientated upstream,0.84509804
chr19_57443294_57443309,orientated upstream,0.84509804
chr20_63274636_63274651,orientated upstream,0.84509804
chr4_37066318_37066333,orientated upstream,0.84509804
chr4_76442080_76442095,orientated upstream,0.84509804
chr5_113047399_113047414,orientated upstream,0.84509804
chr6_134714758_134714773,orientated upstream,0.84509804
chr7_158613552_158613567,orientated upstream,0.84509804
chr9_94086704_94086719,orientated upstream,0.84509804
chr1_21384773_21384788,orientated upstream,0.84509804
chr1_53047129_53047144,orientated upstream,0.84509804
chr11_94526104_94526119,orientated upstream,0.84509804
chr17_50176337_50176352,orientated upstream,0.84509804
chr19_34925689_34925704,orientated upstream,0.84509804
chr2_57965410_57965425,orientated upstream,0.84509804
chr3_17553321_17553336,orientated upstream,0.84509804
chr4_88284656_88284671,orientated upstream,0.84509804
chr6_6333691_6333706,orientated upstream,0.84509804
chr9_137296909_137296924,orientated upstream,0.84509804
chr1_95207738_95207753,orientated upstream,0.84509804
chr11_120347392_120347407,orientated upstream,0.84509804
chr12_98456209_98456224,orientated upstream,0.84509804
chr13_82324590_82324605,orientated upstream,0.84509804
chr19_46783808_46783823,orientated upstream,0.84509804
chr2_219416055_219416070,orientated upstream,0.84509804
chr2_24928586_24928601,orientated upstream,0.84509804
chr2_48573055_48573070,orientated upstream,0.84509804
chr4_17544914_17544929,orientated upstream,0.84509804
chr5_127959542_127959557,orientated upstream,0.84509804
chr5_132288879_132288894,orientated upstream,0.84509804
chr5_80184476_80184491,orientated upstream,0.84509804
chr6_131132528_131132543,orientated upstream,0.84509804
chr7_150901637_150901652,orientated upstream,0.84509804
chrX_38426990_38427005,orientated upstream,0.84509804
chrX_64198188_64198203,orientated upstream,0.84509804
chr12_33433172_33433187,orientated upstream,0.84509804
chr12_8261387_8261402,orientated upstream,0.84509804
chr2_84920353_84920368,orientated upstream,0.84509804
chr20_46568831_46568846,orientated upstream,0.84509804
chr3_42653780_42653795,orientated upstream,0.84509804
chr5_98816797_98816812,orientated upstream,0.84509804
chr7_130287070_130287085,orientated upstream,0.84509804
chrX_38806220_38806235,orientated upstream,0.84509804
chr1_17236953_17236968,orientated upstream,0.84509804
chr16_10587813_10587828,orientated upstream,0.84509804
chr16_27348181_27348196,orientated upstream,0.84509804
chr17_19398446_19398461,orientated upstream,0.84509804
chr2_42974545_42974560,orientated upstream,0.84509804
chr2_61167735_61167750,orientated upstream,0.84509804
chr22_22755468_22755483,orientated upstream,0.84509804
chr4_147701168_147701183,orientated upstream,0.84509804
chr7_34036147_34036162,orientated upstream,0.84509804
chr9_127277970_127277985,orientated upstream,0.84509804
chr11_11609100_11609115,orientated upstream,0.84509804
chr16_53829531_53829546,orientated upstream,0.84509804
chr5_125198724_125198739,orientated upstream,0.84509804
chr6_129676091_129676106,orientated upstream,0.84509804
chr7_39027685_39027700,orientated upstream,0.84509804
chr9_123009120_123009135,orientated upstream,0.84509804
chr1_206674809_206674824,orientated upstream,0.84509804
chr10_48365192_48365207,orientated upstream,0.84509804
chr10_72331992_72332007,orientated upstream,0.84509804
chr11_47156718_47156733,orientated upstream,0.84509804
chr14_54637444_54637459,orientated upstream,0.84509804
chr17_57545031_57545046,orientated upstream,0.84509804
chr17_68491965_68491980,orientated upstream,0.84509804
chr20_23011168_23011183,orientated upstream,0.84509804
chr3_13009469_13009484,orientated upstream,0.84509804
chr3_38528275_38528290,orientated upstream,0.84509804
chr6_25706815_25706830,orientated upstream,0.84509804
chr1_151215397_151215412,orientated upstream,0.84509804
chr1_229664330_229664345,orientated upstream,0.84509804
chr1_34871954_34871969,orientated upstream,0.84509804
chr10_55474441_55474456,orientated upstream,0.84509804
chr11_10908342_10908357,orientated upstream,0.84509804
chr14_60978045_60978060,orientated upstream,0.84509804
chr17_57851811_57851826,orientated upstream,0.84509804
chr2_227376963_227376978,orientated upstream,0.84509804
chr20_17972296_17972311,orientated upstream,0.84509804
chr3_194192074_194192089,orientated upstream,0.84509804
chr3_69086289_69086304,orientated upstream,0.84509804
chr5_138275504_138275519,orientated upstream,0.84509804
chr5_150735199_150735214,orientated upstream,0.84509804
chr5_68369246_68369261,orientated upstream,0.84509804
chr6_163536917_163536932,orientated upstream,0.84509804
chr7_16590568_16590583,orientated upstream,0.84509804
chr7_43983146_43983161,orientated upstream,0.84509804
chr9_129487984_129487999,orientated upstream,0.84509804
chrX_147876052_147876067,orientated upstream,0.84509804
chr1_113998552_113998567,orientated upstream,0.84509804
chr10_122876102_122876117,orientated upstream,0.84509804
chr10_3350959_3350974,orientated upstream,0.84509804
chr10_34496133_34496148,orientated upstream,0.84509804
chr11_64355522_64355537,orientated upstream,0.84509804
chr12_68243422_68243437,orientated upstream,0.84509804
chr2_85515513_85515528,orientated upstream,0.84509804
chr3_121651885_121651900,orientated upstream,0.84509804
chr3_56611038_56611053,orientated upstream,0.84509804
chr5_53502173_53502188,orientated upstream,0.84509804
chr5_65334276_65334291,orientated upstream,0.84509804
chr7_21967892_21967907,orientated upstream,0.84509804
chr1_205914315_205914330,orientated upstream,0.84509804
chr1_228936353_228936368,orientated upstream,0.84509804
chr1_90202169_90202184,orientated upstream,0.84509804
chr10_78960659_78960674,orientated upstream,0.84509804
chr11_14821213_14821228,orientated upstream,0.84509804
chr14_74135603_74135618,orientated upstream,0.84509804
chr16_69324435_69324450,orientated upstream,0.84509804
chr17_58387812_58387827,orientated upstream,0.84509804
chr2_208033923_208033938,orientated upstream,0.84509804
chr22_24330776_24330791,orientated upstream,0.84509804
chr6_14238579_14238594,orientated upstream,0.84509804
chr6_145502613_145502628,orientated upstream,0.84509804
chr7_12302942_12302957,orientated upstream,0.84509804
chr8_22867573_22867588,orientated upstream,0.84509804
chr8_94875829_94875844,orientated upstream,0.84509804
chr1_165376374_165376389,orientated upstream,0.84509804
chr1_230612013_230612028,orientated upstream,0.84509804
chr1_32934211_32934226,orientated upstream,0.84509804
chr2_190214197_190214212,orientated upstream,0.84509804
chr2_222835694_222835709,orientated upstream,0.84509804
chr3_47022726_47022741,orientated upstream,0.84509804
chr5_957967_957982,orientated upstream,0.84509804
chr6_83883459_83883474,orientated upstream,0.84509804
chr8_42232935_42232950,orientated upstream,0.84509804
chr1_16147333_16147348,orientated upstream,0.84509804
chr1_22730050_22730065,orientated upstream,0.84509804
chr10_30435347_30435362,orientated upstream,0.84509804
chr14_36099799_36099814,orientated upstream,0.84509804
chr17_76082962_76082977,orientated upstream,0.84509804
chr3_36738996_36739011,orientated upstream,0.84509804
chr4_185782743_185782758,orientated upstream,0.84509804
chr6_142851215_142851230,orientated upstream,0.84509804
chr7_36512804_36512819,orientated upstream,0.84509804
chr9_33151469_33151484,orientated upstream,0.84509804
chr1_110176458_110176473,orientated upstream,0.84509804
chr1_148017673_148017688,orientated upstream,0.84509804
chr10_16016885_16016900,orientated upstream,0.84509804
chr12_29220842_29220857,orientated upstream,0.84509804
chr12_52804387_52804402,orientated upstream,0.84509804
chr14_29607542_29607557,orientated upstream,0.84509804
chr15_42236459_42236474,orientated upstream,0.84509804
chr16_24986558_24986573,orientated upstream,0.84509804
chr16_56776803_56776818,orientated upstream,0.84509804
chr17_16129452_16129467,orientated upstream,0.84509804
chr2_148561687_148561702,orientated upstream,0.84509804
chr2_190583929_190583944,orientated upstream,0.84509804
chr2_54720764_54720779,orientated upstream,0.84509804
chr21_15138740_15138755,orientated upstream,0.84509804
chr3_126907740_126907755,orientated upstream,0.84509804
chr7_1884421_1884436,orientated upstream,0.84509804
chr9_123610013_123610028,orientated upstream,0.84509804
chr1_108843968_108843983,orientated upstream,0.84509804
chr10_117441850_117441865,orientated upstream,0.84509804
chr10_21604847_21604862,orientated upstream,0.84509804
chr12_92629819_92629834,orientated upstream,0.84509804
chr15_51758880_51758895,orientated upstream,0.84509804
chr16_23780507_23780522,orientated upstream,0.84509804
chr16_2629988_2630003,orientated upstream,0.84509804
chr16_48347329_48347344,orientated upstream,0.84509804
chr17_7293530_7293545,orientated upstream,0.84509804
chr18_57578245_57578260,orientated upstream,0.84509804
chr19_17230062_17230077,orientated upstream,0.84509804
chr2_20386690_20386705,orientated upstream,0.84509804
chr20_62704670_62704685,orientated upstream,0.84509804
chr22_29979427_29979442,orientated upstream,0.84509804
chr4_145196927_145196942,orientated upstream,0.84509804
chr5_5970131_5970146,orientated upstream,0.84509804
chr6_157659737_157659752,orientated upstream,0.84509804
chr7_85010535_85010550,orientated upstream,0.84509804
chr8_113519361_113519376,orientated upstream,0.84509804
chrX_107727348_107727363,orientated upstream,0.84509804
chr1_156690166_156690181,orientated upstream,0.84509804
chr1_218259540_218259555,orientated upstream,0.84509804
chr11_32259747_32259762,orientated upstream,0.84509804
chr11_7168560_7168575,orientated upstream,0.84509804
chr12_113874821_113874836,orientated upstream,0.84509804
