,Location,NFIA-Nuc_engagement
chr7_23841686_23841701,random orientated downstream,0.84509804
chr8_38937734_38937749,random orientated downstream,0.84509804
chr9_128735540_128735555,random orientated downstream,0.84509804
chrX_136814795_136814810,random orientated downstream,0.84509804
chr12_54417461_54417476,random orientated upstream,0.903089987
chr2_96353143_96353158,random orientated upstream,0.903089987
chr5_81923197_81923212,random orientated upstream,0.903089987
chr12_103800348_103800363,random orientated upstream,0.903089987
chr12_7123197_7123212,random orientated upstream,0.903089987
chr16_83953045_83953060,random orientated upstream,0.903089987
chr10_103908524_103908539,random orientated upstream,0.903089987
chr16_30113614_30113629,random orientated upstream,0.903089987
chr14_103078474_103078489,random orientated upstream,0.903089987
chr12_76144336_76144351,random orientated upstream,0.903089987
chr12_108564852_108564867,random orientated upstream,0.903089987
chr19_45168948_45168963,random orientated upstream,0.903089987
chr3_141769683_141769698,random orientated upstream,0.903089987
chr7_47372211_47372226,random orientated upstream,0.903089987
chr22_37807553_37807568,random orientated upstream,0.903089987
chr7_149776547_149776562,random orientated upstream,0.903089987
chr4_108828814_108828829,random orientated upstream,0.903089987
chr15_73484715_73484730,random orientated upstream,0.903089987
chr9_130453658_130453673,random orientated upstream,0.903089987
chr17_7466976_7466991,random orientated upstream,0.903089987
chr1_17487961_17487976,random orientated upstream,0.903089987
chr1_212514176_212514191,random orientated upstream,0.903089987
chr15_73593919_73593934,random orientated upstream,0.903089987
chr19_34964135_34964150,random orientated upstream,0.903089987
chr9_93120116_93120131,random orientated upstream,0.903089987
chr3_63343862_63343877,random orientated upstream,0.903089987
chr11_118703740_118703755,random orientated upstream,0.903089987
chr7_128874907_128874922,random orientated upstream,0.903089987
chr2_39107946_39107961,random orientated upstream,0.903089987
chr1_96808363_96808378,random orientated upstream,0.903089987
chr12_122072799_122072814,random orientated upstream,0.903089987
chr2_169891931_169891946,random orientated upstream,0.903089987
chr8_11244336_11244351,random orientated upstream,0.903089987
chr3_171231145_171231160,random orientated upstream,0.903089987
chr9_98401807_98401822,random orientated upstream,0.903089987
chr4_38565416_38565431,random orientated upstream,0.903089987
chr12_51416125_51416140,random orientated upstream,0.903089987
chr4_165079668_165079683,random orientated upstream,0.903089987
chr9_32533471_32533486,random orientated upstream,0.903089987
chr14_22976888_22976903,random orientated upstream,0.903089987
chr7_110534433_110534448,random orientated upstream,0.903089987
chr1_115650165_115650180,random orientated upstream,0.903089987
chr1_172627137_172627152,random orientated upstream,0.903089987
chr1_94621526_94621541,random orientated upstream,0.903089987
chr17_17819878_17819893,random orientated upstream,0.903089987
chr3_126895771_126895786,random orientated upstream,0.903089987
chr3_164004428_164004443,random orientated upstream,0.903089987
chr19_58278824_58278839,random orientated upstream,0.903089987
chr1_148744466_148744481,random orientated upstream,0.903089987
chr4_5220254_5220269,random orientated upstream,0.903089987
chr8_124041486_124041501,random orientated upstream,0.903089987
chr1_227885927_227885942,random orientated upstream,0.903089987
chr2_105455860_105455875,random orientated upstream,0.903089987
chr1_30841200_30841215,random orientated upstream,0.903089987
chr16_53465762_53465777,random orientated upstream,0.903089987
chrX_129654994_129655009,random orientated upstream,0.903089987
chr1_18903170_18903185,random orientated upstream,0.903089987
chr11_22712074_22712089,random orientated upstream,0.903089987
chr8_140973205_140973220,random orientated upstream,0.903089987
chr6_149923291_149923306,random orientated upstream,0.903089987
chr7_38463787_38463802,random orientated upstream,0.903089987
chr5_127988261_127988276,random orientated upstream,0.903089987
chr3_4889770_4889785,random orientated upstream,0.903089987
chr3_59007411_59007426,random orientated upstream,0.903089987
chr14_104159113_104159128,random orientated upstream,0.903089987
chr17_17304003_17304018,random orientated upstream,0.903089987
chr2_47205723_47205738,random orientated upstream,0.903089987
chr3_50372549_50372564,random orientated upstream,0.903089987
chr1_175628753_175628768,random orientated upstream,0.903089987
chr11_57778686_57778701,random orientated upstream,0.903089987
chr12_110785422_110785437,random orientated upstream,0.903089987
chr15_26103761_26103776,random orientated upstream,0.903089987
chr16_74738264_74738279,random orientated upstream,0.903089987
chr16_74540819_74540834,random orientated upstream,0.903089987
chr2_3746087_3746102,random orientated upstream,0.903089987
chr1_940422_940437,random orientated upstream,0.903089987
chr11_5575341_5575356,random orientated upstream,0.903089987
chr11_63896252_63896267,random orientated upstream,0.903089987
chr20_52481702_52481717,random orientated upstream,0.903089987
chr14_20430235_20430250,random orientated upstream,0.903089987
chr2_111227176_111227191,random orientated upstream,0.903089987
chr2_112834573_112834588,random orientated upstream,0.903089987
chr3_146557674_146557689,random orientated upstream,0.903089987
chr7_75718700_75718715,random orientated upstream,0.903089987
chr19_46841900_46841915,random orientated upstream,0.903089987
chr13_91281001_91281016,random orientated upstream,0.903089987
chr18_47898845_47898860,random orientated upstream,0.903089987
chr20_36819017_36819032,random orientated upstream,0.903089987
chr20_52962377_52962392,random orientated upstream,0.903089987
chrX_110001481_110001496,random orientated upstream,0.903089987
chrX_55498782_55498797,random orientated upstream,0.903089987
chr11_112320831_112320846,random orientated upstream,0.903089987
chr19_57419638_57419653,random orientated upstream,0.903089987
chr4_143406768_143406783,random orientated upstream,0.903089987
chr6_35281103_35281118,random orientated upstream,0.903089987
chr1_231242024_231242039,random orientated upstream,0.903089987
chr1_58718681_58718696,random orientated upstream,0.903089987
chr17_49063951_49063966,random orientated upstream,0.903089987
chr19_13850622_13850637,random orientated upstream,0.903089987
chr2_203650921_203650936,random orientated upstream,0.903089987
chr22_28034973_28034988,random orientated upstream,0.903089987
chr3_20324864_20324879,random orientated upstream,0.903089987
chr7_130287070_130287085,random orientated upstream,0.903089987
chr1_66576757_66576772,random orientated upstream,0.903089987
chr16_85395838_85395853,random orientated upstream,0.903089987
chr18_76959086_76959101,random orientated upstream,0.903089987
chr2_42974545_42974560,random orientated upstream,0.903089987
chr2_85576345_85576360,random orientated upstream,0.903089987
chr3_13876779_13876794,random orientated upstream,0.903089987
chr9_76646533_76646548,random orientated upstream,0.903089987
chr1_44620177_44620192,random orientated upstream,0.903089987
chr2_70627653_70627668,random orientated upstream,0.903089987
chr3_52307771_52307786,random orientated upstream,0.903089987
chr6_84200185_84200200,random orientated upstream,0.903089987
chr7_78015789_78015804,random orientated upstream,0.903089987
chr8_21814213_21814228,random orientated upstream,0.903089987
chr8_8626019_8626034,random orientated upstream,0.903089987
chr10_101604092_101604107,random orientated upstream,0.903089987
chr12_49671626_49671641,random orientated upstream,0.903089987
chr17_68491965_68491980,random orientated upstream,0.903089987
chr3_172201301_172201316,random orientated upstream,0.903089987
chr6_13445200_13445215,random orientated upstream,0.903089987
chr1_155023018_155023033,random orientated upstream,0.903089987
chr1_45552500_45552515,random orientated upstream,0.903089987
chr19_37525205_37525220,random orientated upstream,0.903089987
chrX_147876052_147876067,random orientated upstream,0.903089987
chrX_66021935_66021950,random orientated upstream,0.903089987
chrX_8711590_8711605,random orientated upstream,0.903089987
chr1_25927100_25927115,random orientated upstream,0.903089987
chr14_69315597_69315612,random orientated upstream,0.903089987
chr18_49820607_49820622,random orientated upstream,0.903089987
chr2_85515513_85515528,random orientated upstream,0.903089987
chr3_186099384_186099399,random orientated upstream,0.903089987
chr8_144827154_144827169,random orientated upstream,0.903089987
chr9_32929153_32929168,random orientated upstream,0.903089987
chr10_101573000_101573015,random orientated upstream,0.903089987
chr19_41479938_41479953,random orientated upstream,0.903089987
chr2_54639768_54639783,random orientated upstream,0.903089987
chr21_26140501_26140516,random orientated upstream,0.903089987
chr6_132286204_132286219,random orientated upstream,0.903089987
chr6_144223459_144223474,random orientated upstream,0.903089987
chr7_12302942_12302957,random orientated upstream,0.903089987
chr7_51707046_51707061,random orientated upstream,0.903089987
chr8_22950249_22950264,random orientated upstream,0.903089987
chr1_156126503_156126518,random orientated upstream,0.903089987
chr1_165376374_165376389,random orientated upstream,0.903089987
chr12_104439350_104439365,random orientated upstream,0.903089987
chr2_74792513_74792528,random orientated upstream,0.903089987
chr20_1300269_1300284,random orientated upstream,0.903089987
chr4_178027175_178027190,random orientated upstream,0.903089987
chr5_119230543_119230558,random orientated upstream,0.903089987
chr6_50102614_50102629,random orientated upstream,0.903089987
chr6_83883459_83883474,random orientated upstream,0.903089987
chr7_124768713_124768728,random orientated upstream,0.903089987
chr7_38310651_38310666,random orientated upstream,0.903089987
chr7_75695216_75695231,random orientated upstream,0.903089987
chr1_34590492_34590507,random orientated upstream,0.903089987
